NOME,GENERO,FASE,IDADE,ENSINO,INDE,PEDRA,IAA,IEG,IPS,IDA,IPP,IPV,IAN,ANO
ALUNO-969,M,0,9,Pública,7.453427273,Ametista,9.0,7.9,7.5,7.3,8.1,7.3,5.0,2024
ALUNO-1358,F,0,7,Pública,6.552990476,Agata,9.2,7.4,5.0,4.0,6.3,6.2,10.0,2024
ALUNO-1359,F,0,7,Pública,7.2102,Ametista,8.5,9.0,5.6,6.0,5.6,6.2,10.0,2024
ALUNO-1360,M,0,8,Pública,6.848062319,Agata,8.5,7.0,7.5,5.0,5.6,6.4,10.0,2024
ALUNO-1361,F,0,8,Pública,8.7387,Topázio,9.5,9.4,5.6,10.0,7.5,8.0,10.0,2024
ALUNO-975,F,0,8,Pública,7.146366667,Ametista,8.5,7.7,5.0,8.0,6.9,7.3,5.0,2024
ALUNO-1362,M,0,7,Pública,7.7092,Ametista,10.0,6.9,5.6,8.5,6.9,6.9,10.0,2024
ALUNO-977,F,0,8,Pública,7.188033333,Ametista,10.0,7.3,6.3,7.0,6.9,7.6,5.0,2024
ALUNO-1363,F,0,7,Pública,7.6908,Ametista,7.4,10.0,5.6,6.5,6.9,7.0,10.0,2024
ALUNO-981,F,0,8,Pública,6.651373913,Agata,9.0,7.0,6.3,6.0,6.3,7.0,5.0,2024
ALUNO-1364,M,0,9,Pública,7.570033333,Ametista,8.0,8.4,7.5,8.8,6.9,7.0,5.0,2024
ALUNO-1365,M,0,9,Pública,7.370033333,Ametista,9.0,9.8,6.3,6.5,6.9,7.0,5.0,2024
ALUNO-1366,F,0,8,Pública,6.919852174,Agata,9.0,6.6,7.5,6.5,7.5,7.0,5.0,2024
ALUNO-974,M,0,8,Pública,7.607721739,Ametista,9.5,9.3,7.5,6.5,7.5,7.5,5.0,2024
ALUNO-1367,F,0,8,Pública,8.427286957,Topázio,10.0,8.4,7.5,8.8,7.5,7.5,10.0,2024
ALUNO-1368,M,0,8,Pública,8.6012,Topázio,7.0,10.0,7.5,9.5,7.5,7.5,10.0,2024
ALUNO-1369,F,0,7,Pública,8.052286957,Topázio,8.5,8.6,6.3,8.0,7.5,7.5,10.0,2024
ALUNO-978,F,0,8,Pública,7.4637,Ametista,9.5,9.5,6.3,6.5,6.9,7.5,5.0,2024
ALUNO-1370,M,0,9,Pública,8.045644444,Topázio,10.0,8.7,7.5,9.0,7.5,7.5,5.0,2024
ALUNO-1371,F,0,11,Pública,6.484352174,Agata,7.5,7.0,7.5,4.5,6.9,7.5,5.0,2024
ALUNO-1372,F,0,8,Pública,7.9632,Ametista,9.5,10.0,8.1,4.8,7.5,7.5,10.0,2024
ALUNO-1373,F,0,9,Pública,7.577286957,Ametista,9.5,8.9,7.5,6.8,7.5,7.5,5.0,2024
ALUNO-1374,M,0,9,Pública,7.370765217,Ametista,9.5,9.3,7.5,5.3,7.5,7.5,5.0,2024
ALUNO-1375,M,0,9,Pública,8.1012,Topázio,9.5,10.0,7.5,8.3,7.5,7.5,5.0,2024
ALUNO-1376,M,0,9,Pública,8.274276923,Topázio,9.0,9.6,7.5,9.8,7.5,7.5,5.0,2024
ALUNO-994,F,0,9,Pública,7.798221739,Ametista,9.0,9.5,6.9,8.3,6.9,7.3,5.0,2024
ALUNO-1377,M,0,8,Pública,7.8987,Ametista,9.0,10.0,8.1,5.5,6.9,7.0,10.0,2024
ALUNO-1378,F,0,10,Pública,7.670342857,Ametista,9.0,9.3,8.1,6.8,7.5,7.5,5.0,2024
ALUNO-1379,M,0,8,Pública,6.638292105,Agata,9.5,8.7,3.8,7.3,5.9,5.2,5.0,2024
ALUNO-1380,M,0,8,Pública,7.964342231,Ametista,9.5,8.8,4.4,8.0,7.2,7.5,10.0,2024
ALUNO-770,M,0,9,Pública,7.305711278,Ametista,10.0,9.0,7.5,5.0,7.5,7.5,5.0,2024
ALUNO-1381,F,0,8,Pública,9.0382,Topázio,9.5,10.0,8.1,9.5,8.8,7.5,10.0,2024
ALUNO-1382,F,0,9,Pública,7.834830952,Ametista,8.5,9.8,7.5,7.5,7.8,7.5,5.0,2024
ALUNO-1383,F,0,8,Pública,8.372080326,Topázio,8.5,9.3,7.5,8.5,7.2,7.5,10.0,2024
ALUNO-1384,M,0,10,Pública,6.221984461,Agata,8.0,7.6,7.5,5.0,6.3,5.2,5.0,2024
ALUNO-1385,M,0,8,Pública,7.7262,Ametista,10.0,10.0,4.4,8.0,6.9,7.5,5.0,2024
ALUNO-1386,F,0,8,Pública,7.803580952,Ametista,9.0,9.8,7.5,7.3,7.5,7.5,5.0,2024
ALUNO-1387,F,0,8,Pública,7.803079699,Ametista,9.5,8.8,7.5,8.0,7.5,7.5,5.0,2024
ALUNO-1388,F,0,8,Pública,7.015057143,Ametista,9.0,8.2,6.9,5.0,7.5,7.7,5.0,2024
ALUNO-1389,F,0,7,Pública,8.980533333,Topázio,9.0,9.8,6.9,10.0,7.5,8.4,10.0,2024
ALUNO-1390,F,0,7,Pública,8.493033333,Topázio,9.5,9.8,5.0,8.3,7.5,8.4,10.0,2024
ALUNO-1391,M,0,7,Pública,8.843533333,Topázio,8.5,9.3,7.5,10.0,7.5,8.2,10.0,2024
ALUNO-1392,M,0,9,Pública,5.4262,Quartzo,9.0,5.6,7.5,0.0,7.5,7.0,5.0,2024
ALUNO-1393,F,0,7,Pública,7.2597,Ametista,9.5,7.5,3.8,5.0,7.5,8.4,10.0,2024
ALUNO-990,M,1,10,Pública,7.812283333,Ametista,9.5,7.5,7.5,8.0,8.4,8.3,5.0,2024
ALUNO-1394,F,1,10,Pública,7.503255556,Ametista,9.5,8.7,7.5,5.8,8.1,8.0,5.0,2024
ALUNO-991,F,1,10,Pública,7.057230303,Ametista,9.0,8.2,6.3,6.5,7.5,6.7,5.0,2024
ALUNO-1018,M,1,10,Pública,7.705404545,Ametista,8.5,7.7,6.3,8.3,8.4,8.5,5.0,2024
ALUNO-1395,F,1,9,Pública,8.599783333,Topázio,9.5,10.0,7.5,7.8,7.8,7.8,10.0,2024
ALUNO-1396,F,1,11,Pública,7.8477,Ametista,9.5,10.0,7.5,6.5,8.1,7.7,5.0,2024
ALUNO-1025,M,1,10,Pública,7.897071212,Ametista,9.0,7.7,7.5,9.0,8.4,7.8,5.0,2024
ALUNO-1019,F,1,9,Pública,8.692255195,Topázio,9.5,9.3,6.3,8.8,7.8,8.6,10.0,2024
ALUNO-879,F,1,10,Pública,8.109631818,Topázio,9.5,9.1,6.3,8.5,7.8,8.7,5.0,2024
ALUNO-1020,F,1,10,Pública,8.954495455,Topázio,9.0,9.8,6.9,9.0,8.4,8.8,10.0,2024
ALUNO-1021,M,1,10,Pública,8.098586364,Topázio,9.5,9.3,7.5,8.0,8.4,8.0,5.0,2024
ALUNO-1022,M,1,10,Pública,7.613169697,Ametista,9.5,9.3,6.3,6.5,7.5,8.1,5.0,2024
ALUNO-1397,F,1,10,Pública,7.828033333,Ametista,9.0,10.0,6.3,7.0,8.1,7.9,5.0,2024
ALUNO-699,M,1,11,Pública,6.427771212,Agata,6.3,7.7,6.3,6.5,6.6,5.8,5.0,2024
ALUNO-1398,F,1,11,Pública,7.989700527,Ametista,6.9,9.6,7.5,8.0,8.1,8.6,5.0,2024
ALUNO-871,M,1,10,Pública,7.291729315,Ametista,8.5,9.3,4.4,7.3,5.3,5.8,10.0,2024
ALUNO-1399,F,1,11,Pública,7.438578788,Ametista,9.0,9.8,5.0,6.0,7.5,8.2,5.0,2024
ALUNO-873,F,1,12,Pública,7.61095,Ametista,8.0,10.0,6.9,6.8,7.2,7.8,5.0,2024
ALUNO-898,M,1,10,Pública,7.866133333,Ametista,6.4,10.0,7.5,7.5,7.5,8.6,5.0,2024
ALUNO-750,M,1,12,Pública,4.542230369,Quartzo,6.2,5.9,4.4,3.8,4.1,3.2,5.0,2024
ALUNO-899,M,1,9,Pública,8.425024769,Topázio,10.0,9.1,5.6,8.3,8.1,7.9,10.0,2024
ALUNO-878,M,1,11,Pública,6.533556061,Agata,9.0,6.1,4.4,6.8,7.2,7.0,5.0,2024
ALUNO-893,M,1,10,Pública,8.891033333,Topázio,9.0,10.0,7.5,9.3,8.1,7.9,10.0,2024
ALUNO-1024,F,1,11,Pública,8.651616667,Topázio,8.0,10.0,7.5,10.0,8.4,8.8,5.0,2024
ALUNO-900,F,1,9,Pública,8.80200303,Topázio,9.0,9.3,8.1,8.5,8.1,8.6,10.0,2024
ALUNO-903,F,1,9,Pública,8.075828788,Topázio,10.0,9.8,7.5,5.0,7.8,7.9,10.0,2024
ALUNO-1400,M,1,9,Pública,7.622839526,Ametista,8.4,6.7,7.5,7.3,7.5,7.5,10.0,2024
ALUNO-851,M,1,10,Pública,6.211460211,Agata,9.0,7.3,5.6,6.0,5.6,5.1,5.0,2024
ALUNO-1028,M,1,12,Pública,7.14043386,Ametista,8.0,7.1,5.6,7.5,6.9,8.4,5.0,2024
ALUNO-922,F,1,9,Pública,8.520995455,Topázio,9.0,9.5,7.5,7.8,7.8,8.2,10.0,2024
ALUNO-684,M,1,9,Privada,7.769381818,Ametista,10.0,9.1,7.5,4.3,7.5,8.0,10.0,2024
ALUNO-1031,M,1,11,Pública,6.875722727,Agata,9.5,8.6,7.5,6.3,5.3,5.8,5.0,2024
ALUNO-892,M,1,9,Pública,8.6977,Topázio,8.0,10.0,7.5,8.8,8.1,7.9,10.0,2024
ALUNO-1029,F,1,10,Pública,7.797790909,Ametista,9.0,8.8,6.9,8.8,7.5,7.3,5.0,2024
ALUNO-1032,M,1,11,Pública,8.01645,Topázio,8.5,9.8,7.5,8.0,7.8,7.9,5.0,2024
ALUNO-894,F,1,10,Pública,8.67895,Topázio,10.0,10.0,7.5,9.5,8.4,8.4,5.0,2024
ALUNO-1401,M,1,13,Pública,8.118827778,Topázio,6.9,8.9,7.5,10.0,7.8,8.1,5.0,2024
ALUNO-896,M,1,8,Pública,8.285245455,Topázio,8.5,9.8,7.5,6.5,8.1,8.1,10.0,2024
ALUNO-693,F,1,9,Pública,8.907995455,Topázio,10.0,9.5,9.4,8.0,7.8,8.4,10.0,2024
ALUNO-743,F,1,11,Pública,7.655745455,Ametista,9.0,9.3,7.5,7.0,7.5,7.5,5.0,2024
ALUNO-681,M,1,11,Privada,6.039881818,Agata,9.5,7.8,6.3,2.5,5.6,6.7,5.0,2024
ALUNO-1035,M,1,10,Pública,7.833495455,Ametista,9.5,9.0,7.5,7.0,8.4,7.9,5.0,2024
ALUNO-850,M,1,10,Pública,7.864245455,Ametista,10.0,9.3,6.3,7.8,7.5,7.9,5.0,2024
ALUNO-1402,F,1,10,Pública,8.588040909,Topázio,10.0,9.5,7.5,7.3,8.4,8.2,10.0,2024
ALUNO-1403,F,1,11,Pública,8.257421862,Topázio,9.0,9.3,7.5,8.8,8.4,8.3,5.0,2024
ALUNO-1404,F,1,9,Pública,8.397131818,Topázio,8.5,9.1,7.5,7.5,8.4,8.2,10.0,2024
ALUNO-923,F,1,9,Pública,7.688609091,Ametista,8.0,8.0,7.5,5.5,8.1,8.2,10.0,2024
ALUNO-847,M,1,11,Pública,5.009290909,Quartzo,9.0,4.5,5.0,1.0,7.5,6.2,5.0,2024
ALUNO-1405,F,1,10,Pública,8.474972727,Topázio,8.0,8.6,7.5,8.8,8.1,8.2,10.0,2024
ALUNO-1406,F,1,10,Pública,7.818677273,Ametista,8.0,8.9,7.5,7.5,8.4,8.3,5.0,2024
ALUNO-1407,M,1,10,Pública,7.546086364,Ametista,10.0,9.3,7.5,5.8,7.8,7.5,5.0,2024
ALUNO-1408,M,1,11,Pública,7.626768182,Ametista,10.0,8.4,7.5,6.8,8.4,7.5,5.0,2024
ALUNO-1409,M,1,10,Pública,7.863131818,Ametista,10.0,9.1,7.5,7.3,8.4,7.5,5.0,2024
ALUNO-1410,M,1,11,Pública,7.531927273,Ametista,9.0,8.1,7.5,6.3,8.8,8.2,5.0,2024
ALUNO-874,M,1,10,Pública,7.023593939,Ametista,9.5,4.7,6.3,7.8,8.8,7.9,5.0,2024
ALUNO-1411,M,1,11,Pública,6.88695,Agata,9.0,9.5,6.3,2.8,8.4,7.8,5.0,2024
ALUNO-1412,M,1,10,Pública,9.204671862,Topázio,10.0,9.3,7.5,9.8,8.8,8.8,10.0,2024
ALUNO-690,F,1,11,Pública,7.385368182,Ametista,7.9,8.4,7.5,6.3,8.4,7.8,5.0,2024
ALUNO-1413,M,1,12,Pública,7.747564719,Ametista,9.0,8.6,7.5,7.3,8.4,7.9,5.0,2024
ALUNO-1414,F,1,10,Pública,8.840007359,Topázio,9.5,9.3,6.9,8.5,8.8,8.8,10.0,2024
ALUNO-995,F,1,12,Pública,5.110372078,Quartzo,10.0,5.4,5.6,2.0,7.2,4.3,5.0,2024
ALUNO-853,F,1,10,Pública,7.986866667,Ametista,8.5,9.6,6.3,6.3,8.3,7.6,10.0,2024
ALUNO-854,F,1,9,Pública,7.8262,Ametista,9.5,10.0,6.3,7.0,5.8,6.3,10.0,2024
ALUNO-1415,F,1,10,Pública,7.371245455,Ametista,8.0,9.8,6.3,6.8,7.3,7.1,5.0,2024
ALUNO-842,F,1,10,Pública,7.072914756,Ametista,8.5,7.5,6.3,7.5,6.9,7.0,5.0,2024
ALUNO-700,F,1,11,Pública,7.005745455,Ametista,8.5,9.6,5.6,5.3,7.3,7.0,5.0,2024
ALUNO-1416,F,1,12,Pública,7.37550303,Ametista,8.5,8.3,7.5,7.8,7.9,6.4,5.0,2024
ALUNO-911,M,1,12,Pública,5.455245455,Quartzo,8.0,4.8,7.5,4.5,6.0,4.7,5.0,2024
ALUNO-859,F,1,9,Pública,8.581790909,Topázio,8.0,9.3,7.5,8.0,9.0,8.3,10.0,2024
ALUNO-860,M,1,9,Pública,8.773866667,Topázio,9.0,9.8,7.5,8.5,8.8,7.9,10.0,2024
ALUNO-727,M,1,10,Pública,8.44700303,Topázio,10.0,8.5,6.3,8.5,8.1,8.1,10.0,2024
ALUNO-1417,M,1,10,Pública,7.743624242,Ametista,9.0,9.3,7.5,9.0,6.3,6.5,5.0,2024
ALUNO-910,M,1,9,Pública,8.116381818,Topázio,8.5,8.7,7.5,7.5,7.9,7.4,10.0,2024
ALUNO-840,M,1,10,Pública,8.591290909,Topázio,9.5,9.3,7.5,8.0,8.3,7.9,10.0,2024
ALUNO-926,F,1,10,Pública,7.783078788,Ametista,9.0,9.8,7.5,7.0,8.3,7.2,5.0,2024
ALUNO-1418,M,1,11,Pública,7.735290909,Ametista,8.5,9.1,7.5,8.3,7.9,6.8,5.0,2024
ALUNO-927,F,1,10,Pública,7.992169697,Ametista,8.0,9.3,7.5,6.5,8.3,7.2,10.0,2024
ALUNO-672,F,1,11,Pública,4.211813834,Quartzo,7.9,4.0,6.3,0.0,6.0,4.5,5.0,2024
ALUNO-1043,M,1,11,Pública,7.539847563,Ametista,10.0,8.0,7.5,8.3,7.3,6.6,5.0,2024
ALUNO-738,F,1,10,Pública,7.262698024,Ametista,10.0,7.3,6.9,7.3,6.9,7.4,5.0,2024
ALUNO-1419,F,1,10,Pública,8.7537,Topázio,8.5,10.0,7.5,7.5,9.0,8.8,10.0,2024
ALUNO-704,M,1,12,Pública,6.812115679,Agata,7.5,8.6,5.6,6.5,6.5,6.6,5.0,2024
ALUNO-705,M,1,12,Pública,5.294247619,Quartzo,9.0,6.4,5.0,3.5,5.6,4.2,5.0,2024
ALUNO-822,M,1,12,Pública,5.264567852,Quartzo,0.0,4.6,5.0,6.8,6.7,6.6,5.0,2024
ALUNO-740,F,1,11,Privada,8.161100527,Topázio,9.0,9.6,7.5,8.0,8.5,8.2,5.0,2024
ALUNO-741,F,1,12,Pública,5.079588537,Quartzo,8.4,5.3,5.0,3.8,5.8,4.2,5.0,2024
ALUNO-1420,M,1,12,Pública,5.6558,Quartzo,7.9,5.5,6.3,4.5,6.5,5.4,5.0,2024
ALUNO-709,F,1,12,Pública,6.833780896,Agata,7.4,8.0,7.5,6.0,6.9,6.8,5.0,2024
ALUNO-1421,M,1,11,Pública,7.126922222,Ametista,9.0,6.8,7.5,7.5,6.9,7.2,5.0,2024
ALUNO-1422,F,1,11,Pública,7.0132,Ametista,9.5,7.5,7.5,4.8,8.1,7.7,5.0,2024
ALUNO-1423,M,1,11,Pública,6.40345,Agata,8.5,5.3,7.5,5.8,7.8,6.5,5.0,2024
ALUNO-733,F,1,10,Pública,8.808825,Topázio,10.0,10.0,7.5,9.3,8.9,9.1,5.0,2024
ALUNO-836,M,1,11,Pública,6.023453788,Agata,9.5,6.4,7.5,2.8,7.3,6.3,5.0,2024
ALUNO-1424,F,1,12,Pública,7.554338889,Ametista,9.0,8.9,7.5,7.3,7.8,6.9,5.0,2024
ALUNO-1425,M,1,12,Pública,6.82909881,Agata,9.0,6.8,7.5,7.0,7.3,5.9,5.0,2024
ALUNO-1426,F,1,11,Pública,5.836747619,Quartzo,9.5,5.8,7.5,2.8,7.5,5.8,5.0,2024
ALUNO-716,M,1,11,Pública,6.237294368,Agata,9.0,5.5,7.5,5.8,6.7,5.8,5.0,2024
ALUNO-1049,M,1,11,Pública,6.821885606,Agata,9.5,8.0,7.5,4.5,7.7,6.7,5.0,2024
ALUNO-1427,F,1,11,Pública,8.425325,Topázio,9.5,10.0,7.5,8.0,8.9,8.7,5.0,2024
ALUNO-1052,M,1,10,Pública,7.744032576,Ametista,5.8,9.1,6.3,8.3,8.6,8.5,5.0,2024
ALUNO-719,M,1,12,Pública,7.11939697,Ametista,10.0,7.3,7.5,6.5,7.5,6.7,5.0,2024
ALUNO-1055,M,1,12,Pública,6.403040909,Agata,10.0,5.8,7.5,5.5,7.2,5.9,5.0,2024
ALUNO-747,F,1,12,Pública,5.845080952,Quartzo,10.0,8.1,5.0,2.3,7.1,5.3,5.0,2024
ALUNO-928,F,1,9,Pública,8.873366667,Topázio,8.0,10.0,7.5,8.8,8.5,8.6,10.0,2024
ALUNO-748,M,1,11,Pública,8.2272,Topázio,9.5,10.0,7.5,7.8,8.8,8.0,5.0,2024
ALUNO-769,F,1,11,Pública,7.099342857,Ametista,10.0,6.0,7.5,6.0,7.9,8.3,5.0,2024
ALUNO-876,M,1,9,Pública,7.612057143,Ametista,8.5,9.0,7.5,3.8,8.3,8.1,10.0,2024
ALUNO-776,F,1,11,Pública,5.178509524,Quartzo,7.9,6.0,5.6,0.0,8.3,6.5,5.0,2024
ALUNO-753,F,1,10,Pública,8.245057143,Topázio,10.0,9.0,7.5,8.5,8.3,8.3,5.0,2024
ALUNO-601,M,1,10,Pública,8.5107,Topázio,9.5,10.0,7.5,8.8,8.8,8.4,5.0,2024
ALUNO-955,F,1,11,Pública,6.245452381,Agata,0.0,6.9,7.5,5.8,8.1,8.3,5.0,2024
ALUNO-831,M,1,10,Pública,8.006628572,Topázio,10.0,9.5,6.3,7.8,7.9,8.2,5.0,2024
ALUNO-1067,M,1,11,Pública,7.840033333,Ametista,10.0,8.3,7.5,6.8,8.5,8.6,5.0,2024
ALUNO-1058,F,1,10,Pública,7.703347619,Ametista,9.2,8.1,6.9,7.8,8.1,8.1,5.0,2024
ALUNO-757,F,1,11,Pública,7.938842857,Ametista,9.5,9.3,7.5,7.0,8.1,8.3,5.0,2024
ALUNO-794,F,1,10,Pública,7.145652381,Ametista,9.5,6.9,7.5,3.0,8.1,8.3,10.0,2024
ALUNO-960,M,1,11,Pública,5.286047619,Quartzo,0.0,8.1,7.5,3.0,7.5,5.3,5.0,2024
ALUNO-587,M,1,12,Pública,6.817057143,Agata,9.0,7.4,7.5,6.3,7.9,5.7,5.0,2024
ALUNO-826,M,1,10,Pública,7.9442,Ametista,10.0,10.0,6.3,6.8,7.5,8.6,5.0,2024
ALUNO-789,F,1,9,Pública,8.044390476,Topázio,9.0,9.0,7.5,5.3,9.2,8.1,10.0,2024
ALUNO-1056,M,1,10,Pública,8.192009524,Topázio,8.5,9.3,7.5,8.3,9.2,8.3,5.0,2024
ALUNO-1428,M,1,10,Pública,8.006108497,Topázio,8.5,8.9,7.5,8.0,9.2,8.1,5.0,2024
ALUNO-830,F,1,11,Pública,7.137342857,Ametista,9.0,7.6,5.6,6.8,8.3,7.3,5.0,2024
ALUNO-780,F,1,11,Pública,7.743033333,Ametista,9.5,10.0,5.6,6.0,9.0,8.2,5.0,2024
ALUNO-1057,F,1,10,Pública,8.2352,Topázio,10.0,10.0,6.3,8.0,8.8,8.2,5.0,2024
ALUNO-1062,M,1,10,Pública,7.61472381,Ametista,8.0,9.0,5.6,7.3,8.8,8.1,5.0,2024
ALUNO-1429,M,1,11,Pública,8.041811111,Topázio,9.5,8.9,7.5,7.8,9.0,8.1,5.0,2024
ALUNO-1430,M,1,11,Pública,7.864033333,Ametista,8.5,10.0,7.5,6.3,9.0,8.1,5.0,2024
ALUNO-767,M,1,12,Pública,8.131890476,Topázio,9.5,9.0,7.5,8.3,8.5,8.1,5.0,2024
ALUNO-943,F,1,9,Pública,8.965033333,Topázio,10.0,10.0,7.5,8.0,9.0,8.6,10.0,2024
ALUNO-782,M,1,10,Pública,8.189628571,Topázio,9.5,7.9,7.5,7.8,7.5,8.1,10.0,2024
ALUNO-795,F,1,10,Pública,8.441414286,Topázio,9.5,9.8,6.3,9.5,9.0,8.1,5.0,2024
ALUNO-1431,F,1,11,Pública,7.914729244,Ametista,9.0,7.7,7.5,8.0,8.0,9.1,5.0,2024
ALUNO-1432,F,1,10,Pública,8.774075,Topázio,10.0,10.0,7.5,9.5,9.2,8.5,5.0,2024
ALUNO-1433,F,1,10,Pública,8.193989596,Topázio,8.5,9.1,7.5,8.8,8.3,8.5,5.0,2024
ALUNO-1434,M,1,10,Pública,8.277598292,Topázio,8.5,8.0,6.3,9.0,9.5,9.8,5.0,2024
ALUNO-958,F,1,9,Pública,9.531325,Topázio,10.0,10.0,6.3,10.0,9.5,9.8,10.0,2024
ALUNO-961,M,1,10,Pública,6.529417909,Agata,9.0,8.9,6.3,5.5,5.9,5.2,5.0,2024
ALUNO-1435,M,1,10,Pública,7.719616667,Ametista,9.5,7.8,7.5,7.5,7.2,6.2,10.0,2024
ALUNO-755,M,1,10,Pública,8.92545,Topázio,10.0,10.0,7.5,9.8,9.1,9.1,5.0,2024
ALUNO-1436,F,1,11,Pública,7.589914648,Ametista,7.4,8.7,7.5,8.0,8.3,7.2,5.0,2024
ALUNO-1437,F,1,11,Pública,7.982890217,Ametista,8.5,9.3,7.5,8.0,8.3,7.9,5.0,2024
ALUNO-1438,F,1,10,Pública,8.176825,Topázio,10.0,9.0,7.5,7.0,8.9,9.2,5.0,2024
ALUNO-1439,F,1,11,Pública,8.5077,Topázio,7.5,10.0,7.5,8.5,9.4,9.3,5.0,2024
ALUNO-1440,F,1,10,Pública,7.469102692,Ametista,9.0,9.5,7.5,4.5,8.8,8.2,5.0,2024
ALUNO-1441,M,1,9,Pública,8.96164617,Topázio,9.5,9.1,7.5,8.5,9.4,9.0,10.0,2024
ALUNO-1442,M,1,13,Pública,7.135189648,Ametista,8.0,8.7,7.5,7.3,7.5,5.7,5.0,2024
ALUNO-1443,F,1,13,Pública,6.921633333,Agata,6.9,7.5,6.3,6.8,7.7,7.4,5.0,2024
ALUNO-1444,M,1,11,Pública,6.610588889,Agata,8.5,5.3,7.5,6.0,7.7,7.4,5.0,2024
ALUNO-956,M,1,12,Pública,6.117590646,Agata,9.5,6.0,6.9,3.3,7.1,7.1,5.0,2024
ALUNO-952,M,1,9,Pública,8.853624242,Topázio,9.5,9.5,6.3,8.5,8.3,9.2,10.0,2024
ALUNO-939,F,1,12,Pública,7.051379842,Ametista,9.0,8.9,5.6,5.0,8.1,7.5,5.0,2024
ALUNO-953,F,1,9,Pública,7.961241502,Ametista,9.0,6.9,6.3,8.5,8.1,7.8,10.0,2024
ALUNO-954,F,1,9,Pública,8.282379842,Topázio,9.5,8.9,6.3,7.8,8.1,7.8,10.0,2024
ALUNO-792,F,1,11,Pública,6.036012253,Agata,8.5,5.3,7.5,3.3,8.1,7.1,5.0,2024
ALUNO-1000,F,1,9,Pública,8.364790909,Topázio,9.0,9.5,6.3,7.8,8.1,7.8,10.0,2024
ALUNO-763,F,1,11,Pública,6.984760606,Agata,9.0,8.9,6.3,5.3,7.7,6.8,5.0,2024
ALUNO-1001,F,1,10,Pública,7.796431884,Ametista,7.5,9.3,7.5,7.8,7.9,7.9,5.0,2024
ALUNO-1445,F,1,10,Pública,7.842866667,Ametista,9.5,9.5,7.5,7.3,7.9,7.5,5.0,2024
ALUNO-1446,M,1,9,Pública,5.900406192,Quartzo,8.0,6.7,6.3,0.0,7.3,7.1,10.0,2024
ALUNO-768,F,1,12,Pública,7.034537945,Ametista,9.0,8.0,6.3,5.5,8.1,7.5,5.0,2024
ALUNO-1447,F,1,11,Pública,7.540235088,Ametista,9.5,9.7,7.5,5.3,7.9,7.8,5.0,2024
ALUNO-980,F,1,9,Pública,7.946388312,Ametista,9.0,9.1,7.5,6.3,7.5,7.4,10.0,2024
ALUNO-982,M,1,8,Pública,8.119860173,Topázio,10.0,8.4,7.5,8.3,6.9,6.8,10.0,2024
ALUNO-1448,F,1,13,Pública,7.466126407,Ametista,9.0,9.5,7.5,6.0,7.5,7.3,5.0,2024
ALUNO-1070,M,1,12,Pública,6.287171862,Agata,9.0,9.3,5.6,2.3,6.9,6.6,5.0,2024
ALUNO-985,M,1,9,Pública,8.2432,Topázio,8.5,10.0,6.3,7.5,7.5,7.6,10.0,2024
ALUNO-986,F,1,9,Pública,8.260340693,Topázio,10.0,9.3,6.3,8.5,7.1,6.8,10.0,2024
ALUNO-810,M,1,10,Pública,7.704770175,Ametista,7.5,9.5,5.6,9.0,6.5,7.8,5.0,2024
ALUNO-987,M,1,9,Pública,8.302886147,Topázio,9.0,9.1,7.5,7.5,7.7,7.8,10.0,2024
ALUNO-988,F,1,10,Pública,8.176533333,Topázio,9.5,10.0,7.5,7.8,8.3,8.0,5.0,2024
ALUNO-805,M,1,10,Pública,6.937586905,Agata,8.5,9.5,4.4,6.0,7.0,6.7,5.0,2024
ALUNO-806,M,1,10,Pública,6.972777381,Agata,8.5,6.9,7.5,6.8,7.7,6.9,5.0,2024
ALUNO-807,M,1,10,Pública,7.797628571,Ametista,9.0,7.9,7.5,7.0,7.5,7.1,10.0,2024
ALUNO-808,M,1,10,Pública,8.7897,Topázio,9.0,10.0,7.5,8.8,8.1,7.9,10.0,2024
ALUNO-963,F,1,10,Pública,8.375080952,Topázio,7.5,9.8,7.5,7.5,8.1,8.0,10.0,2024
ALUNO-989,M,1,10,Pública,7.374378571,Ametista,9.5,7.9,6.3,6.0,7.2,6.5,10.0,2024
ALUNO-964,M,1,10,Pública,7.548241667,Ametista,9.5,8.3,7.5,7.3,8.0,7.2,5.0,2024
ALUNO-1449,F,1,10,Pública,7.214341667,Ametista,7.4,8.3,7.5,6.8,8.0,7.0,5.0,2024
ALUNO-801,M,1,10,Pública,6.6752,Agata,9.0,5.8,7.5,8.0,6.3,5.7,5.0,2024
ALUNO-1450,M,1,9,Pública,7.405235714,Ametista,9.5,8.6,7.5,3.5,7.8,7.5,10.0,2024
ALUNO-984,F,1,9,Pública,8.475080952,Topázio,9.5,9.8,7.5,7.0,8.1,8.0,10.0,2024
ALUNO-1451,F,1,11,Pública,7.560479762,Ametista,10.0,8.8,7.5,6.0,8.0,7.8,5.0,2024
ALUNO-967,M,1,11,Pública,5.442610714,Quartzo,9.5,3.6,7.5,4.8,5.8,5.0,5.0,2024
ALUNO-968,F,1,10,Pública,7.840354762,Ametista,9.0,8.8,7.5,7.8,8.4,7.7,5.0,2024
ALUNO-521,M,2,11,Privada,7.479842857,Ametista,8.0,9.0,5.0,6.3,6.7,7.3,10.0,2024
ALUNO-821,M,2,11,Pública,6.643866667,Agata,8.5,5.9,7.5,4.3,6.7,6.7,10.0,2024
